date,westerly,easterly
2013-07-22T00:00:00,0.467,0.533
2013-07-23T00:00:00,0.99,0.01
2013-07-24T00:00:00,1.0,0.0
2013-07-25T00:00:00,1.0,0.0
2013-07-26T00:00:00,1.0,0.0
2013-07-27T00:00:00,0.075,0.925
2013-07-28T00:00:00,1.0,0.0
2013-07-29T00:00:00,1.0,0.0
2013-07-30T00:00:00,1.0,0.0
2013-07-31T00:00:00,1.0,0.0
2013-08-01T00:00:00,0.309,0.691
2013-08-02T00:00:00,1.0,0.0
2013-08-03T00:00:00,1.0,0.0
2013-08-04T00:00:00,1.0,0.0
2013-08-05T00:00:00,1.0,0.0
2013-08-06T00:00:00,0.879,0.121
2013-08-07T00:00:00,0.0,1.0
2013-08-08T00:00:00,1.0,0.0
2013-08-09T00:00:00,1.0,0.0
2013-08-10T00:00:00,1.0,0.0
2013-08-11T00:00:00,1.0,0.0
2013-08-12T00:00:00,1.0,0.0
2013-08-13T00:00:00,1.0,0.0
2013-08-14T00:00:00,1.0,0.0
2013-08-15T00:00:00,1.0,0.0
2013-08-16T00:00:00,1.0,0.0
2013-08-17T00:00:00,1.0,0.0
2013-08-18T00:00:00,1.0,0.0
2013-08-19T00:00:00,1.0,0.0
2013-08-20T00:00:00,1.0,0.0
2013-08-21T00:00:00,1.0,0.0
2013-08-22T00:00:00,0.53,0.47
2013-08-23T00:00:00,0.0,1.0
2013-08-24T00:00:00,1.0,0.0
2013-08-25T00:00:00,0.5,0.5
2013-08-26T00:00:00,0.191,0.809
2013-08-27T00:00:00,1.0,0.0
2013-08-28T00:00:00,1.0,0.0
2013-08-29T00:00:00,1.0,0.0
2013-08-30T00:00:00,1.0,0.0
2013-08-31T00:00:00,1.0,0.0
2013-09-01T00:00:00,1.0,0.0
2013-09-02T00:00:00,1.0,0.0
2013-09-03T00:00:00,1.0,0.0
2013-09-04T00:00:00,0.004,0.996
2013-09-05T00:00:00,1.0,0.0
2013-09-06T00:00:00,1.0,0.0
2013-09-07T00:00:00,1.0,0.0
2013-09-08T00:00:00,1.0,0.0
2013-09-09T00:00:00,0.763,0.237
2013-09-10T00:00:00,1.0,0.0
2013-09-11T00:00:00,1.0,0.0
2013-09-12T00:00:00,1.0,0.0
2013-09-13T00:00:00,0.768,0.232
2013-09-14T00:00:00,1.0,0.0
2013-09-15T00:00:00,1.0,0.0
2013-09-16T00:00:00,1.0,0.0
2013-09-17T00:00:00,1.0,0.0
2013-09-18T00:00:00,1.0,0.0
2013-09-19T00:00:00,1.0,0.0
2013-09-20T00:00:00,1.0,0.0
2013-09-21T00:00:00,1.0,0.0
2013-09-22T00:00:00,1.0,0.0
2013-09-23T00:00:00,0.525,0.475
2013-09-24T00:00:00,0.871,0.129
2013-09-25T00:00:00,0.91,0.09
2013-09-26T00:00:00,0.0,1.0
2013-09-27T00:00:00,0.0,1.0
2013-09-28T00:00:00,0.0,1.0
2013-09-29T00:00:00,0.0,1.0
2013-09-30T00:00:00,0.0,1.0
2013-10-01T00:00:00,0.0,1.0
2013-10-02T00:00:00,0.0,1.0
2013-10-03T00:00:00,0.0,1.0
2013-10-04T00:00:00,1.0,0.0
2013-10-05T00:00:00,1.0,0.0
2013-10-06T00:00:00,1.0,0.0
2013-10-07T00:00:00,1.0,0.0
2013-10-08T00:00:00,1.0,0.0
2013-10-09T00:00:00,1.0,0.0
2013-10-10T00:00:00,1.0,0.0
2013-10-11T00:00:00,0.001,0.999
2013-10-12T00:00:00,0.297,0.703
2013-10-13T00:00:00,1.0,0.0
2013-10-14T00:00:00,1.0,0.0
2013-10-15T00:00:00,1.0,0.0
2013-10-16T00:00:00,0.484,0.516
2013-10-17T00:00:00,1.0,0.0
2013-10-18T00:00:00,0.005,0.995
2013-10-19T00:00:00,1.0,0.0
2013-10-20T00:00:00,1.0,0.0
2013-10-21T00:00:00,1.0,0.0
2013-10-22T00:00:00,1.0,0.0
2013-10-23T00:00:00,1.0,0.0
2013-10-24T00:00:00,0.293,0.707
2013-10-25T00:00:00,0.862,0.138
2013-10-26T00:00:00,1.0,0.0
2013-10-27T00:00:00,1.0,0.0
2013-10-28T00:00:00,1.0,0.0
2013-10-29T00:00:00,1.0,0.0
2013-10-30T00:00:00,1.0,0.0
2013-10-31T00:00:00,1.0,0.0
2013-11-01T00:00:00,0.755,0.245
2013-11-02T00:00:00,1.0,0.0
2013-11-03T00:00:00,0.858,0.142
2013-11-04T00:00:00,0.885,0.116
2013-11-05T00:00:00,0.999,0.001
2013-11-06T00:00:00,1.0,0.0
2013-11-07T00:00:00,1.0,0.0
2013-11-08T00:00:00,1.0,0.0
2013-11-09T00:00:00,1.0,0.0
2013-11-10T00:00:00,1.0,0.0
2013-11-11T00:00:00,0.988,0.012
2013-11-12T00:00:00,1.0,0.0
2013-11-13T00:00:00,1.0,0.0
2013-11-14T00:00:00,1.0,0.0
2013-11-15T00:00:00,1.0,0.0
2013-11-16T00:00:00,1.0,0.0
2013-11-17T00:00:00,0.001,0.999
2013-11-18T00:00:00,1.0,0.0
2013-11-19T00:00:00,1.0,0.0
2013-11-20T00:00:00,1.0,0.0
2013-11-21T00:00:00,0.014,0.986
2013-11-22T00:00:00,0.161,0.838
2013-11-23T00:00:00,0.161,0.838
2013-11-24T00:00:00,0.529,0.471
2013-11-25T00:00:00,1.0,0.0
2013-11-26T00:00:00,1.0,0.0
2013-11-27T00:00:00,1.0,0.0
2013-11-28T00:00:00,1.0,0.0
2013-11-29T00:00:00,1.0,0.0
2013-11-30T00:00:00,1.0,0.0
2013-12-01T00:00:00,0.544,0.456
2013-12-02T00:00:00,0.0,1.0
2013-12-03T00:00:00,1.0,0.0
2013-12-04T00:00:00,1.0,0.0
2013-12-05T00:00:00,1.0,0.0
2013-12-06T00:00:00,1.0,0.0
2013-12-07T00:00:00,1.0,0.0
2013-12-08T00:00:00,1.0,0.0
2013-12-09T00:00:00,1.0,0.0
2013-12-10T00:00:00,1.0,0.0
2013-12-11T00:00:00,1.0,0.0
2013-12-12T00:00:00,1.0,0.0
2013-12-13T00:00:00,1.0,0.0
2013-12-14T00:00:00,1.0,0.0
2013-12-15T00:00:00,1.0,0.0
2013-12-16T00:00:00,1.0,0.0
2013-12-17T00:00:00,0.002,0.998
2013-12-18T00:00:00,0.997,0.003
2013-12-19T00:00:00,1.0,0.0
2013-12-20T00:00:00,1.0,0.0
2013-12-21T00:00:00,1.0,0.0
2013-12-22T00:00:00,1.0,0.0
2013-12-23T00:00:00,1.0,0.0
2013-12-24T00:00:00,1.0,0.0
2013-12-25T00:00:00,0.858,0.142
2013-12-26T00:00:00,1.0,0.0
2013-12-27T00:00:00,1.0,0.0
2013-12-28T00:00:00,1.0,0.0
2013-12-29T00:00:00,1.0,0.0
2013-12-30T00:00:00,1.0,0.0
2013-12-31T00:00:00,1.0,0.0
2014-01-01T00:00:00,0.872,0.129
2014-01-02T00:00:00,1.0,0.0
2014-01-03T00:00:00,1.0,0.0
2014-01-04T00:00:00,0.817,0.183
2014-01-05T00:00:00,1.0,0.0
2014-01-06T00:00:00,1.0,0.0
2014-01-07T00:00:00,1.0,0.0
2014-01-08T00:00:00,0.656,0.344
2014-01-09T00:00:00,1.0,0.0
2014-01-10T00:00:00,1.0,0.0
2014-01-11T00:00:00,1.0,0.0
2014-01-12T00:00:00,0.085,0.915
2014-01-13T00:00:00,1.0,0.0
2014-01-14T00:00:00,1.0,0.0
2014-01-15T00:00:00,1.0,0.0
2014-01-16T00:00:00,1.0,0.0
2014-01-17T00:00:00,1.0,0.0
2014-01-18T00:00:00,0.006,0.994
2014-01-19T00:00:00,0.934,0.066
2014-01-20T00:00:00,0.987,0.013
2014-01-21T00:00:00,0.877,0.123
2014-01-22T00:00:00,0.907,0.093
2014-01-23T00:00:00,1.0,0.0
2014-01-24T00:00:00,0.168,0.833
2014-01-25T00:00:00,0.998,0.002
2014-01-26T00:00:00,1.0,0.0
2014-01-27T00:00:00,1.0,0.0
2014-01-28T00:00:00,0.679,0.32
2014-01-29T00:00:00,0.0,1.0
2014-01-30T00:00:00,0.373,0.626
2014-01-31T00:00:00,1.0,0.0
2014-02-01T00:00:00,1.0,0.0
2014-02-02T00:00:00,1.0,0.0
2014-02-03T00:00:00,0.0,1.0
2014-02-04T00:00:00,0.549,0.451
2014-02-05T00:00:00,0.998,0.002
2014-02-06T00:00:00,0.676,0.324
2014-02-07T00:00:00,1.0,0.0
2014-02-08T00:00:00,1.0,0.0
2014-02-09T00:00:00,1.0,0.0
2014-02-10T00:00:00,1.0,0.0
2014-02-11T00:00:00,1.0,0.0
2014-02-12T00:00:00,1.0,0.0
2014-02-13T00:00:00,1.0,0.0
2014-02-14T00:00:00,0.391,0.609
2014-02-15T00:00:00,1.0,0.0
2014-02-16T00:00:00,1.0,0.0
2014-02-17T00:00:00,1.0,0.0
2014-02-18T00:00:00,1.0,0.0
2014-02-19T00:00:00,1.0,0.0
2014-02-20T00:00:00,1.0,0.0
2014-02-21T00:00:00,1.0,0.0
2014-02-22T00:00:00,1.0,0.0
2014-02-23T00:00:00,1.0,0.0
2014-02-24T00:00:00,0.998,0.002
2014-02-25T00:00:00,1.0,0.0
2014-02-26T00:00:00,1.0,0.0
2014-02-27T00:00:00,1.0,0.0
2014-02-28T00:00:00,0.056,0.944
2014-03-01T00:00:00,1.0,0.0
2014-03-02T00:00:00,1.0,0.0
2014-03-03T00:00:00,0.432,0.568
2014-03-04T00:00:00,1.0,0.0
2014-03-05T00:00:00,1.0,0.0
2014-03-06T00:00:00,1.0,0.0
2014-03-07T00:00:00,0.918,0.082
2014-03-08T00:00:00,0.0,1.0
2014-03-09T00:00:00,0.998,0.002
2014-03-10T00:00:00,0.12,0.88
2014-03-11T00:00:00,0.0,1.0
2014-03-12T00:00:00,0.0,1.0
2014-03-13T00:00:00,1.0,0.0
2014-03-14T00:00:00,1.0,0.0
2014-03-15T00:00:00,1.0,0.0
2014-03-16T00:00:00,1.0,0.0
2014-03-17T00:00:00,1.0,0.0
2014-03-18T00:00:00,1.0,0.0
2014-03-19T00:00:00,1.0,0.0
2014-03-20T00:00:00,1.0,0.0
2014-03-21T00:00:00,1.0,0.0
2014-03-22T00:00:00,1.0,0.0
2014-03-23T00:00:00,1.0,0.0
2014-03-24T00:00:00,0.014,0.986
2014-03-25T00:00:00,0.0,1.0
2014-03-26T00:00:00,0.0,1.0
2014-03-27T00:00:00,0.0,1.0
2014-03-28T00:00:00,0.0,1.0
2014-03-29T00:00:00,0.0,1.0
2014-03-30T00:00:00,0.0,1.0
2014-03-31T00:00:00,0.448,0.552
2014-04-01T00:00:00,0.868,0.132
2014-04-02T00:00:00,0.0,1.0
2014-04-03T00:00:00,0.028,0.972
2014-04-04T00:00:00,1.0,0.0
2014-04-05T00:00:00,1.0,0.0
2014-04-06T00:00:00,1.0,0.0
2014-04-07T00:00:00,1.0,0.0
2014-04-08T00:00:00,1.0,0.0
2014-04-09T00:00:00,1.0,0.0
2014-04-10T00:00:00,1.0,0.0
2014-04-11T00:00:00,0.467,0.533
2014-04-12T00:00:00,1.0,0.0
2014-04-13T00:00:00,1.0,0.0
2014-04-14T00:00:00,0.675,0.325
2014-04-15T00:00:00,0.001,0.999
2014-04-16T00:00:00,0.307,0.693
2014-04-17T00:00:00,1.0,0.0
2014-04-18T00:00:00,0.007,0.993
2014-04-19T00:00:00,0.0,1.0
2014-04-20T00:00:00,0.0,1.0
2014-04-21T00:00:00,0.149,0.851
2014-04-22T00:00:00,1.0,0.0
2014-04-23T00:00:00,0.198,0.802
2014-04-24T00:00:00,0.967,0.033
2014-04-25T00:00:00,0.381,0.619
2014-04-26T00:00:00,0.464,0.536
2014-04-27T00:00:00,0.0,1.0
2014-04-28T00:00:00,0.028,0.972
2014-04-29T00:00:00,0.01,0.99
2014-04-30T00:00:00,0.999,0.001
2014-05-01T00:00:00,0.478,0.522
2014-05-02T00:00:00,0.0,1.0
2014-05-03T00:00:00,0.33,0.67
2014-05-04T00:00:00,1.0,0.0
2014-05-05T00:00:00,0.001,0.999
2014-05-06T00:00:00,1.0,0.0
2014-05-07T00:00:00,1.0,0.0
2014-05-08T00:00:00,1.0,0.0
2014-05-09T00:00:00,1.0,0.0
2014-05-10T00:00:00,1.0,0.0
2014-05-11T00:00:00,1.0,0.0
2014-05-12T00:00:00,1.0,0.0
2014-05-13T00:00:00,1.0,0.0
2014-05-14T00:00:00,1.0,0.0
2014-05-15T00:00:00,1.0,0.0
2014-05-16T00:00:00,1.0,0.0
2014-05-17T00:00:00,1.0,0.0
2014-05-18T00:00:00,0.617,0.383
2014-05-19T00:00:00,0.0,1.0
2014-05-20T00:00:00,0.993,0.007
2014-05-21T00:00:00,0.0,1.0
2014-05-22T00:00:00,0.36,0.64
2014-05-23T00:00:00,0.0,1.0
2014-05-24T00:00:00,0.344,0.656
2014-05-25T00:00:00,0.999,0.001
2014-05-26T00:00:00,0.0,1.0
2014-05-27T00:00:00,1.0,0.0
2014-05-28T00:00:00,1.0,0.0
2014-05-29T00:00:00,0.0,1.0
2014-05-30T00:00:00,0.0,1.0
2014-05-31T00:00:00,1.0,0.0
2014-06-01T00:00:00,1.0,0.0
2014-06-02T00:00:00,1.0,0.0
2014-06-03T00:00:00,1.0,0.0
2014-06-04T00:00:00,0.972,0.028
2014-06-05T00:00:00,0.5,0.5
2014-06-06T00:00:00,0.001,0.999
2014-06-07T00:00:00,0.737,0.263
2014-06-08T00:00:00,1.0,0.0
2014-06-09T00:00:00,0.682,0.318
2014-06-10T00:00:00,1.0,0.0
2014-06-11T00:00:00,1.0,0.0
2014-06-12T00:00:00,1.0,0.0
2014-06-13T00:00:00,1.0,0.0
2014-06-14T00:00:00,0.0,1.0
2014-06-15T00:00:00,0.0,1.0
2014-06-16T00:00:00,0.0,1.0
2014-06-17T00:00:00,0.0,1.0
2014-06-18T00:00:00,0.0,1.0
2014-06-19T00:00:00,0.538,0.462
2014-06-20T00:00:00,0.992,0.008
2014-06-21T00:00:00,0.998,0.002
2014-06-22T00:00:00,0.0,1.0
2014-06-23T00:00:00,1.0,0.0
2014-06-24T00:00:00,0.834,0.166
2014-06-25T00:00:00,0.0,1.0
2014-06-26T00:00:00,0.0,1.0
2014-06-27T00:00:00,1.0,0.0
2014-06-28T00:00:00,0.696,0.304
2014-06-29T00:00:00,0.702,0.298
2014-06-30T00:00:00,0.0,1.0
2014-07-01T00:00:00,0.0,1.0
2014-07-02T00:00:00,0.993,0.007
2014-07-03T00:00:00,1.0,0.0
2014-07-04T00:00:00,1.0,0.0
2014-07-05T00:00:00,1.0,0.0
2014-07-06T00:00:00,1.0,0.0
2014-07-07T00:00:00,1.0,0.0
2014-07-08T00:00:00,1.0,0.0
2014-07-09T00:00:00,1.0,0.0
2014-07-10T00:00:00,0.721,0.279
2014-07-11T00:00:00,0.999,0.001
2014-07-12T00:00:00,1.0,0.0
2014-07-13T00:00:00,1.0,0.0
2014-07-14T00:00:00,1.0,0.0
2014-07-15T00:00:00,1.0,0.0
2014-07-16T00:00:00,1.0,0.0
2014-07-17T00:00:00,0.26,0.74
2014-07-18T00:00:00,0.605,0.395
2014-07-19T00:00:00,0.562,0.438
2014-07-20T00:00:00,1.0,0.0
2014-07-21T00:00:00,1.0,0.0
2014-07-22T00:00:00,0.009,0.991
2014-07-23T00:00:00,0.0,1.0
2014-07-24T00:00:00,0.0,1.0
2014-07-25T00:00:00,0.0,1.0
2014-07-26T00:00:00,0.59,0.41
2014-07-27T00:00:00,1.0,0.0
2014-07-28T00:00:00,0.001,0.999
2014-07-29T00:00:00,0.999,0.001
2014-07-30T00:00:00,1.0,0.0
2014-07-31T00:00:00,1.0,0.0
2014-08-01T00:00:00,1.0,0.0
2014-08-02T00:00:00,0.875,0.125
2014-08-03T00:00:00,1.0,0.0
2014-08-04T00:00:00,1.0,0.0
2014-08-05T00:00:00,1.0,0.0
2014-08-06T00:00:00,1.0,0.0
2014-08-07T00:00:00,1.0,0.0
2014-08-08T00:00:00,0.513,0.487
2014-08-09T00:00:00,1.0,0.0
2014-08-10T00:00:00,0.755,0.245
2014-08-11T00:00:00,1.0,0.0
2014-08-12T00:00:00,1.0,0.0
2014-08-13T00:00:00,1.0,0.0
2014-08-14T00:00:00,1.0,0.0
2014-08-15T00:00:00,1.0,0.0
2014-08-16T00:00:00,1.0,0.0
2014-08-17T00:00:00,1.0,0.0
2014-08-18T00:00:00,1.0,0.0
2014-08-19T00:00:00,1.0,0.0
2014-08-20T00:00:00,1.0,0.0
2014-08-21T00:00:00,1.0,0.0
2014-08-22T00:00:00,1.0,0.0
2014-08-23T00:00:00,1.0,0.0
2014-08-24T00:00:00,1.0,0.0
2014-08-25T00:00:00,0.142,0.858
2014-08-26T00:00:00,0.134,0.866
2014-08-27T00:00:00,0.0,1.0
2014-08-28T00:00:00,0.992,0.008
2014-08-29T00:00:00,1.0,0.0
2014-08-30T00:00:00,1.0,0.0
2014-08-31T00:00:00,1.0,0.0
2014-09-01T00:00:00,1.0,0.0
2014-09-02T00:00:00,0.0,1.0
2014-09-03T00:00:00,0.0,1.0
2014-09-04T00:00:00,0.0,1.0
2014-09-05T00:00:00,0.803,0.197
2014-09-06T00:00:00,1.0,0.0
2014-09-07T00:00:00,1.0,0.0
2014-09-08T00:00:00,1.0,0.0
2014-09-09T00:00:00,0.77,0.23
2014-09-10T00:00:00,0.0,1.0
2014-09-11T00:00:00,0.0,1.0
2014-09-12T00:00:00,0.0,1.0
2014-09-13T00:00:00,0.0,1.0
2014-09-14T00:00:00,0.0,1.0
2014-09-15T00:00:00,0.0,1.0
2014-09-16T00:00:00,0.0,1.0
2014-09-17T00:00:00,0.0,1.0
2014-09-18T00:00:00,0.0,1.0
2014-09-19T00:00:00,0.447,0.553
2014-09-20T00:00:00,0.006,0.994
2014-09-21T00:00:00,0.0,1.0
2014-09-22T00:00:00,1.0,0.0
2014-09-23T00:00:00,1.0,0.0
2014-09-24T00:00:00,1.0,0.0
2014-09-25T00:00:00,1.0,0.0
2014-09-26T00:00:00,1.0,0.0
2014-09-27T00:00:00,0.815,0.185
2014-09-28T00:00:00,0.291,0.709
2014-09-29T00:00:00,1.0,0.0
2014-09-30T00:00:00,1.0,0.0
2014-10-01T00:00:00,1.0,0.0
2014-10-02T00:00:00,1.0,0.0
2014-10-03T00:00:00,1.0,0.0
2014-10-04T00:00:00,1.0,0.0
2014-10-05T00:00:00,0.746,0.254
2014-10-06T00:00:00,0.226,0.774
2014-10-07T00:00:00,1.0,0.0
2014-10-08T00:00:00,0.712,0.288
2014-10-09T00:00:00,1.0,0.0
2014-10-10T00:00:00,1.0,0.0
2014-10-11T00:00:00,1.0,0.0
2014-10-12T00:00:00,0.131,0.869
2014-10-13T00:00:00,0.485,0.515
2014-10-14T00:00:00,1.0,0.0
2014-10-15T00:00:00,0.017,0.983
2014-10-16T00:00:00,1.0,0.0
2014-10-17T00:00:00,0.817,0.183
2014-10-18T00:00:00,1.0,0.0
2014-10-19T00:00:00,1.0,0.0
2014-10-20T00:00:00,1.0,0.0
2014-10-21T00:00:00,1.0,0.0
2014-10-22T00:00:00,1.0,0.0
2014-10-23T00:00:00,1.0,0.0
2014-10-24T00:00:00,1.0,0.0
2014-10-25T00:00:00,1.0,0.0
2014-10-26T00:00:00,1.0,0.0
2014-10-27T00:00:00,1.0,0.0
2014-10-28T00:00:00,1.0,0.0
2014-10-29T00:00:00,0.503,0.497
2014-10-30T00:00:00,0.988,0.012
2014-10-31T00:00:00,1.0,0.0
2014-11-01T00:00:00,1.0,0.0
2014-11-02T00:00:00,1.0,0.0
2014-11-03T00:00:00,1.0,0.0
2014-11-04T00:00:00,0.677,0.323
2014-11-05T00:00:00,1.0,0.0
2014-11-06T00:00:00,0.27,0.73
2014-11-07T00:00:00,0.984,0.016
2014-11-08T00:00:00,1.0,0.0
2014-11-09T00:00:00,1.0,0.0
2014-11-10T00:00:00,0.55,0.45
2014-11-11T00:00:00,0.0,1.0
2014-11-12T00:00:00,0.62,0.38
2014-11-13T00:00:00,0.0,1.0
2014-11-14T00:00:00,0.484,0.516
2014-11-15T00:00:00,0.0,1.0
2014-11-16T00:00:00,0.0,1.0
2014-11-17T00:00:00,0.173,0.827
2014-11-18T00:00:00,0.0,1.0
2014-11-19T00:00:00,0.0,1.0
2014-11-20T00:00:00,0.0,1.0
2014-11-21T00:00:00,0.0,1.0
2014-11-22T00:00:00,0.894,0.106
2014-11-23T00:00:00,1.0,0.0
2014-11-24T00:00:00,1.0,0.0
2014-11-25T00:00:00,0.0,1.0
2014-11-26T00:00:00,0.0,1.0
2014-11-27T00:00:00,0.454,0.546
2014-11-28T00:00:00,0.0,1.0
2014-11-29T00:00:00,0.105,0.895
2014-11-30T00:00:00,1.0,0.0
2014-12-01T00:00:00,0.0,1.0
2014-12-02T00:00:00,0.0,1.0
2014-12-03T00:00:00,0.0,1.0
2014-12-04T00:00:00,0.0,1.0
2014-12-05T00:00:00,1.0,0.0
2014-12-06T00:00:00,1.0,0.0
2014-12-07T00:00:00,1.0,0.0
2014-12-08T00:00:00,1.0,0.0
2014-12-09T00:00:00,1.0,0.0
2014-12-10T00:00:00,1.0,0.0
2014-12-11T00:00:00,1.0,0.0
2014-12-12T00:00:00,1.0,0.0
2014-12-13T00:00:00,1.0,0.0
2014-12-14T00:00:00,1.0,0.0
2014-12-15T00:00:00,1.0,0.0
2014-12-16T00:00:00,1.0,0.0
2014-12-17T00:00:00,1.0,0.0
2014-12-18T00:00:00,1.0,0.0
2014-12-19T00:00:00,1.0,0.0
2014-12-20T00:00:00,1.0,0.0
2014-12-21T00:00:00,1.0,0.0
2014-12-22T00:00:00,1.0,0.0
2014-12-23T00:00:00,1.0,0.0
2014-12-24T00:00:00,1.0,0.0
2014-12-25T00:00:00,1.0,0.0
2014-12-26T00:00:00,0.665,0.335
2014-12-27T00:00:00,0.998,0.002
2014-12-28T00:00:00,0.247,0.753
2014-12-29T00:00:00,1.0,0.0
2014-12-30T00:00:00,1.0,0.0
2014-12-31T00:00:00,1.0,0.0
2015-01-01T00:00:00,1.0,0.0
2015-01-02T00:00:00,1.0,0.0
2015-01-03T00:00:00,0.134,0.865
2015-01-04T00:00:00,1.0,0.0
2015-01-05T00:00:00,1.0,0.0
2015-01-06T00:00:00,1.0,0.0
2015-01-07T00:00:00,1.0,0.0
2015-01-08T00:00:00,1.0,0.0
2015-01-09T00:00:00,1.0,0.0
2015-01-10T00:00:00,1.0,0.0
2015-01-11T00:00:00,1.0,0.0
2015-01-12T00:00:00,1.0,0.0
2015-01-13T00:00:00,1.0,0.0
2015-01-14T00:00:00,1.0,0.0
2015-01-15T00:00:00,1.0,0.0
2015-01-16T00:00:00,1.0,0.0
2015-01-17T00:00:00,1.0,0.0
2015-01-18T00:00:00,1.0,0.0
2015-01-19T00:00:00,1.0,0.0
2015-01-20T00:00:00,0.468,0.532
2015-01-21T00:00:00,0.0,1.0
2015-01-22T00:00:00,0.0,1.0
2015-01-23T00:00:00,1.0,0.0
2015-01-24T00:00:00,1.0,0.0
2015-01-25T00:00:00,1.0,0.0
2015-01-26T00:00:00,1.0,0.0
2015-01-27T00:00:00,1.0,0.0
2015-01-28T00:00:00,1.0,0.0
2015-01-29T00:00:00,1.0,0.0
2015-01-30T00:00:00,1.0,0.0
2015-01-31T00:00:00,1.0,0.0
2015-02-01T00:00:00,1.0,0.0
2015-02-02T00:00:00,1.0,0.0
2015-02-03T00:00:00,0.009,0.991
2015-02-04T00:00:00,0.449,0.551
2015-02-05T00:00:00,0.015,0.985
2015-02-06T00:00:00,0.0,1.0
2015-02-07T00:00:00,0.0,1.0
2015-02-08T00:00:00,1.0,0.0
