date,westerly,easterly
2016-09-02T00:00:00,1.0,0.0
2016-09-03T00:00:00,1.0,0.0
2016-09-04T00:00:00,1.0,0.0
2016-09-05T00:00:00,0.632,0.368
2016-09-06T00:00:00,0.999,0.001
2016-09-07T00:00:00,0.478,0.522
2016-09-08T00:00:00,1.0,0.0
2016-09-09T00:00:00,1.0,0.0
2016-09-10T00:00:00,1.0,0.0
2016-09-11T00:00:00,1.0,0.0
2016-09-12T00:00:00,0.77,0.23
2016-09-13T00:00:00,0.12,0.88
2016-09-14T00:00:00,0.625,0.375
2016-09-15T00:00:00,0.452,0.548
2016-09-16T00:00:00,1.0,0.0
2016-09-17T00:00:00,1.0,0.0
2016-09-18T00:00:00,1.0,0.0
2016-09-19T00:00:00,1.0,0.0
2016-09-20T00:00:00,0.0,1.0
2016-09-21T00:00:00,0.468,0.531
2016-09-22T00:00:00,1.0,0.0
2016-09-23T00:00:00,1.0,0.0
2016-09-24T00:00:00,1.0,0.0
2016-09-25T00:00:00,1.0,0.0
2016-09-26T00:00:00,1.0,0.0
2016-09-27T00:00:00,1.0,0.0
2016-09-28T00:00:00,1.0,0.0
2016-09-29T00:00:00,1.0,0.0
2016-09-30T00:00:00,1.0,0.0
2016-10-01T00:00:00,1.0,0.0
2016-10-02T00:00:00,1.0,0.0
2016-10-03T00:00:00,0.0,1.0
2016-10-04T00:00:00,0.0,1.0
2016-10-05T00:00:00,0.0,1.0
2016-10-06T00:00:00,0.0,1.0
2016-10-07T00:00:00,0.0,1.0
2016-10-08T00:00:00,0.0,1.0
2016-10-09T00:00:00,0.0,1.0
2016-10-10T00:00:00,0.0,1.0
2016-10-11T00:00:00,0.0,1.0
2016-10-12T00:00:00,0.0,1.0
2016-10-13T00:00:00,0.0,1.0
2016-10-14T00:00:00,0.0,1.0
2016-10-15T00:00:00,0.575,0.425
2016-10-16T00:00:00,0.784,0.216
2016-10-17T00:00:00,1.0,0.0
2016-10-18T00:00:00,1.0,0.0
2016-10-19T00:00:00,1.0,0.0
2016-10-20T00:00:00,1.0,0.0
2016-10-21T00:00:00,1.0,0.0
2016-10-22T00:00:00,0.0,1.0
2016-10-23T00:00:00,0.0,1.0
2016-10-24T00:00:00,0.0,1.0
2016-10-25T00:00:00,0.831,0.169
2016-10-26T00:00:00,1.0,0.0
2016-10-27T00:00:00,1.0,0.0
2016-10-28T00:00:00,1.0,0.0
2016-10-29T00:00:00,0.901,0.099
2016-10-30T00:00:00,0.0,1.0
2016-10-31T00:00:00,0.0,1.0
2016-11-01T00:00:00,0.0,1.0
2016-11-02T00:00:00,1.0,0.0
2016-11-03T00:00:00,0.986,0.014
2016-11-04T00:00:00,1.0,0.0
2016-11-05T00:00:00,1.0,0.0
2016-11-06T00:00:00,1.0,0.0
2016-11-07T00:00:00,0.292,0.708
2016-11-08T00:00:00,0.73,0.27
2016-11-09T00:00:00,0.84,0.16
2016-11-10T00:00:00,1.0,0.0
2016-11-11T00:00:00,0.181,0.819
2016-11-12T00:00:00,0.346,0.654
2016-11-13T00:00:00,1.0,0.0
2016-11-14T00:00:00,1.0,0.0
2016-11-15T00:00:00,1.0,0.0
2016-11-16T00:00:00,1.0,0.0
2016-11-17T00:00:00,1.0,0.0
2016-11-18T00:00:00,1.0,0.0
2016-11-19T00:00:00,0.795,0.204
2016-11-20T00:00:00,0.797,0.203
2016-11-21T00:00:00,0.0,1.0
2016-11-22T00:00:00,1.0,0.0
2016-11-23T00:00:00,0.151,0.849
2016-11-24T00:00:00,0.0,1.0
2016-11-25T00:00:00,0.0,1.0
2016-11-26T00:00:00,0.0,1.0
2016-11-27T00:00:00,0.0,1.0
2016-11-28T00:00:00,0.0,1.0
2016-11-29T00:00:00,0.0,1.0
2016-11-30T00:00:00,1.0,0.0
2016-12-01T00:00:00,1.0,0.0
2016-12-02T00:00:00,0.175,0.825
2016-12-03T00:00:00,0.0,1.0
2016-12-04T00:00:00,0.0,1.0
2016-12-05T00:00:00,0.0,1.0
2016-12-06T00:00:00,0.897,0.103
2016-12-07T00:00:00,1.0,0.0
2016-12-08T00:00:00,1.0,0.0
2016-12-09T00:00:00,1.0,0.0
2016-12-10T00:00:00,1.0,0.0
2016-12-11T00:00:00,1.0,0.0
2016-12-12T00:00:00,1.0,0.0
2016-12-13T00:00:00,1.0,0.0
2016-12-14T00:00:00,0.0,1.0
2016-12-15T00:00:00,0.0,1.0
2016-12-16T00:00:00,0.123,0.877
2016-12-17T00:00:00,1.0,0.0
2016-12-18T00:00:00,1.0,0.0
2016-12-19T00:00:00,0.646,0.354
2016-12-20T00:00:00,0.307,0.693
2016-12-21T00:00:00,1.0,0.0
2016-12-22T00:00:00,1.0,0.0
2016-12-23T00:00:00,1.0,0.0
2016-12-24T00:00:00,1.0,0.0
2016-12-25T00:00:00,1.0,0.0
2016-12-26T00:00:00,1.0,0.0
2016-12-27T00:00:00,1.0,0.0
2016-12-28T00:00:00,1.0,0.0
2016-12-29T00:00:00,1.0,0.0
2016-12-30T00:00:00,1.0,0.0
2016-12-31T00:00:00,1.0,0.0
2017-01-01T00:00:00,0.509,0.491
2017-01-02T00:00:00,0.459,0.541
2017-01-03T00:00:00,1.0,0.0
2017-01-04T00:00:00,0.426,0.574
2017-01-05T00:00:00,1.0,0.0
2017-01-06T00:00:00,1.0,0.0
2017-01-07T00:00:00,1.0,0.0
2017-01-08T00:00:00,1.0,0.0
2017-01-09T00:00:00,1.0,0.0
2017-01-10T00:00:00,1.0,0.0
2017-01-11T00:00:00,1.0,0.0
2017-01-12T00:00:00,0.904,0.096
2017-01-13T00:00:00,1.0,0.0
2017-01-14T00:00:00,1.0,0.0
2017-01-15T00:00:00,1.0,0.0
2017-01-16T00:00:00,0.008,0.992
2017-01-17T00:00:00,0.0,1.0
2017-01-18T00:00:00,0.986,0.014
2017-01-19T00:00:00,0.001,0.999
2017-01-20T00:00:00,0.0,1.0
2017-01-21T00:00:00,0.0,1.0
2017-01-22T00:00:00,0.997,0.003
2017-01-23T00:00:00,1.0,0.0
2017-01-24T00:00:00,1.0,0.0
2017-01-25T00:00:00,0.508,0.492
2017-01-26T00:00:00,0.0,1.0
2017-01-27T00:00:00,0.0,1.0
2017-01-28T00:00:00,0.86,0.139
2017-01-29T00:00:00,0.686,0.314
2017-01-30T00:00:00,0.19,0.81
2017-01-31T00:00:00,0.0,1.0
2017-02-01T00:00:00,0.985,0.015
2017-02-02T00:00:00,0.455,0.545
2017-02-03T00:00:00,0.154,0.846
2017-02-04T00:00:00,1.0,0.0
2017-02-05T00:00:00,0.421,0.579
2017-02-06T00:00:00,0.559,0.441
2017-02-07T00:00:00,0.988,0.012
2017-02-08T00:00:00,0.148,0.852
2017-02-09T00:00:00,0.0,1.0
2017-02-10T00:00:00,0.0,1.0
2017-02-11T00:00:00,0.0,1.0
2017-02-12T00:00:00,0.0,1.0
2017-02-13T00:00:00,0.0,1.0
2017-02-14T00:00:00,0.0,1.0
2017-02-15T00:00:00,0.624,0.377
2017-02-16T00:00:00,1.0,0.0
2017-02-17T00:00:00,1.0,0.0
2017-02-18T00:00:00,1.0,0.0
2017-02-19T00:00:00,1.0,0.0
2017-02-20T00:00:00,1.0,0.0
2017-02-21T00:00:00,1.0,0.0
2017-02-22T00:00:00,1.0,0.0
2017-02-23T00:00:00,1.0,0.0
2017-02-24T00:00:00,1.0,0.0
2017-02-25T00:00:00,1.0,0.0
2017-02-26T00:00:00,1.0,0.0
2017-02-27T00:00:00,1.0,0.0
2017-02-28T00:00:00,1.0,0.0
2017-03-01T00:00:00,1.0,0.0
2017-03-02T00:00:00,1.0,0.0
2017-03-03T00:00:00,0.037,0.963
2017-03-04T00:00:00,1.0,0.0
2017-03-05T00:00:00,1.0,0.0
2017-03-06T00:00:00,1.0,0.0
2017-03-07T00:00:00,0.998,0.002
2017-03-08T00:00:00,0.999,0.001
2017-03-09T00:00:00,0.981,0.019
2017-03-10T00:00:00,0.999,0.001
2017-03-11T00:00:00,1.0,0.0
2017-03-12T00:00:00,1.0,0.0
2017-03-13T00:00:00,1.0,0.0
2017-03-14T00:00:00,1.0,0.0
2017-03-15T00:00:00,1.0,0.0
2017-03-16T00:00:00,1.0,0.0
2017-03-17T00:00:00,1.0,0.0
2017-03-18T00:00:00,1.0,0.0
2017-03-19T00:00:00,1.0,0.0
2017-03-20T00:00:00,1.0,0.0
2017-03-21T00:00:00,1.0,0.0
2017-03-22T00:00:00,0.384,0.616
2017-03-23T00:00:00,0.0,1.0
2017-03-24T00:00:00,0.0,1.0
2017-03-25T00:00:00,0.0,1.0
2017-03-26T00:00:00,0.0,1.0
2017-03-27T00:00:00,0.0,1.0
2017-03-28T00:00:00,1.0,0.0
2017-03-29T00:00:00,1.0,0.0
2017-03-30T00:00:00,1.0,0.0
2017-03-31T00:00:00,1.0,0.0
2017-04-01T00:00:00,1.0,0.0
2017-04-02T00:00:00,1.0,0.0
2017-04-03T00:00:00,1.0,0.0
2017-04-04T00:00:00,1.0,0.0
2017-04-05T00:00:00,1.0,0.0
2017-04-06T00:00:00,1.0,0.0
2017-04-07T00:00:00,1.0,0.0
2017-04-08T00:00:00,1.0,0.0
2017-04-09T00:00:00,1.0,0.0
2017-04-10T00:00:00,1.0,0.0
2017-04-11T00:00:00,1.0,0.0
2017-04-12T00:00:00,1.0,0.0
2017-04-13T00:00:00,1.0,0.0
2017-04-14T00:00:00,1.0,0.0
2017-04-15T00:00:00,1.0,0.0
2017-04-16T00:00:00,1.0,0.0
2017-04-17T00:00:00,0.528,0.472
2017-04-18T00:00:00,0.0,1.0
2017-04-19T00:00:00,0.0,1.0
2017-04-20T00:00:00,1.0,0.0
2017-04-21T00:00:00,1.0,0.0
2017-04-22T00:00:00,0.533,0.467
2017-04-23T00:00:00,0.994,0.006
2017-04-24T00:00:00,1.0,0.0
2017-04-25T00:00:00,1.0,0.0
2017-04-26T00:00:00,1.0,0.0
2017-04-27T00:00:00,1.0,0.0
2017-04-28T00:00:00,1.0,0.0
2017-04-29T00:00:00,0.549,0.451
2017-04-30T00:00:00,0.0,1.0
2017-05-01T00:00:00,0.0,1.0
2017-05-02T00:00:00,0.0,1.0
2017-05-03T00:00:00,0.0,1.0
2017-05-04T00:00:00,0.0,1.0
2017-05-05T00:00:00,0.0,1.0
2017-05-06T00:00:00,0.0,1.0
2017-05-07T00:00:00,1.0,0.0
2017-05-08T00:00:00,0.0,1.0
2017-05-09T00:00:00,0.0,1.0
2017-05-10T00:00:00,0.0,1.0
2017-05-11T00:00:00,0.0,1.0
2017-05-12T00:00:00,0.996,0.004
2017-05-13T00:00:00,1.0,0.0
2017-05-14T00:00:00,1.0,0.0
2017-05-15T00:00:00,1.0,0.0
2017-05-16T00:00:00,1.0,0.0
2017-05-17T00:00:00,1.0,0.0
2017-05-18T00:00:00,1.0,0.0
2017-05-19T00:00:00,1.0,0.0
2017-05-20T00:00:00,1.0,0.0
2017-05-21T00:00:00,0.528,0.472
2017-05-22T00:00:00,0.47,0.53
2017-05-23T00:00:00,1.0,0.0
2017-05-24T00:00:00,1.0,0.0
2017-05-25T00:00:00,0.004,0.996
2017-05-26T00:00:00,0.0,1.0
2017-05-27T00:00:00,0.823,0.177
2017-05-28T00:00:00,0.479,0.521
2017-05-29T00:00:00,0.714,0.286
2017-05-30T00:00:00,1.0,0.0
2017-05-31T00:00:00,1.0,0.0
2017-06-01T00:00:00,1.0,0.0
2017-06-02T00:00:00,1.0,0.0
2017-06-03T00:00:00,1.0,0.0
2017-06-04T00:00:00,1.0,0.0
2017-06-05T00:00:00,1.0,0.0
2017-06-06T00:00:00,1.0,0.0
2017-06-07T00:00:00,1.0,0.0
2017-06-08T00:00:00,1.0,0.0
2017-06-09T00:00:00,1.0,0.0
2017-06-10T00:00:00,1.0,0.0
2017-06-11T00:00:00,1.0,0.0
2017-06-12T00:00:00,1.0,0.0
2017-06-13T00:00:00,1.0,0.0
2017-06-14T00:00:00,0.138,0.862
2017-06-15T00:00:00,1.0,0.0
2017-06-16T00:00:00,1.0,0.0
2017-06-17T00:00:00,1.0,0.0
2017-06-18T00:00:00,1.0,0.0
2017-06-19T00:00:00,0.01,0.99
2017-06-20T00:00:00,0.0,1.0
2017-06-21T00:00:00,0.434,0.566
2017-06-22T00:00:00,1.0,0.0
2017-06-23T00:00:00,1.0,0.0
2017-06-24T00:00:00,1.0,0.0
2017-06-25T00:00:00,1.0,0.0
2017-06-26T00:00:00,0.535,0.465
2017-06-27T00:00:00,0.0,1.0
2017-06-28T00:00:00,0.554,0.446
2017-06-29T00:00:00,1.0,0.0
2017-06-30T00:00:00,1.0,0.0
2017-07-01T00:00:00,1.0,0.0
2017-07-02T00:00:00,1.0,0.0
2017-07-03T00:00:00,1.0,0.0
2017-07-04T00:00:00,1.0,0.0
2017-07-05T00:00:00,0.248,0.752
2017-07-06T00:00:00,0.423,0.577
2017-07-07T00:00:00,1.0,0.0
2017-07-08T00:00:00,1.0,0.0
2017-07-09T00:00:00,1.0,0.0
2017-07-10T00:00:00,1.0,0.0
2017-07-11T00:00:00,0.815,0.185
2017-07-12T00:00:00,0.0,1.0
2017-07-13T00:00:00,0.755,0.245
2017-07-14T00:00:00,1.0,0.0
2017-07-15T00:00:00,1.0,0.0
2017-07-16T00:00:00,1.0,0.0
2017-07-17T00:00:00,0.0,1.0
2017-07-18T00:00:00,0.0,1.0
2017-07-19T00:00:00,0.843,0.158
2017-07-20T00:00:00,1.0,0.0
2017-07-21T00:00:00,0.002,0.998
2017-07-22T00:00:00,1.0,0.0
2017-07-23T00:00:00,1.0,0.0
2017-07-24T00:00:00,1.0,0.0
2017-07-25T00:00:00,1.0,0.0
2017-07-26T00:00:00,1.0,0.0
2017-07-27T00:00:00,1.0,0.0
2017-07-28T00:00:00,1.0,0.0
2017-07-29T00:00:00,1.0,0.0
2017-07-30T00:00:00,1.0,0.0
2017-07-31T00:00:00,1.0,0.0
2017-08-01T00:00:00,1.0,0.0
2017-08-02T00:00:00,1.0,0.0
2017-08-03T00:00:00,1.0,0.0
2017-08-04T00:00:00,1.0,0.0
2017-08-05T00:00:00,1.0,0.0
2017-08-06T00:00:00,1.0,0.0
2017-08-07T00:00:00,1.0,0.0
2017-08-08T00:00:00,1.0,0.0
2017-08-09T00:00:00,0.528,0.472
2017-08-10T00:00:00,0.433,0.567
2017-08-11T00:00:00,1.0,0.0
2017-08-12T00:00:00,1.0,0.0
2017-08-13T00:00:00,1.0,0.0
2017-08-14T00:00:00,1.0,0.0
2017-08-15T00:00:00,1.0,0.0
2017-08-16T00:00:00,1.0,0.0
2017-08-17T00:00:00,1.0,0.0
2017-08-18T00:00:00,1.0,0.0
2017-08-19T00:00:00,1.0,0.0
2017-08-20T00:00:00,0.922,0.078
2017-08-21T00:00:00,0.702,0.298
2017-08-22T00:00:00,0.0,1.0
2017-08-23T00:00:00,0.847,0.153
2017-08-24T00:00:00,1.0,0.0
2017-08-25T00:00:00,0.542,0.458
2017-08-26T00:00:00,1.0,0.0
2017-08-27T00:00:00,0.747,0.253
2017-08-28T00:00:00,1.0,0.0
2017-08-29T00:00:00,1.0,0.0
2017-08-30T00:00:00,1.0,0.0
2017-08-31T00:00:00,1.0,0.0
2017-09-01T00:00:00,1.0,0.0
2017-09-02T00:00:00,1.0,0.0
2017-09-03T00:00:00,0.0,1.0
2017-09-04T00:00:00,0.833,0.167
2017-09-05T00:00:00,1.0,0.0
2017-09-06T00:00:00,1.0,0.0
2017-09-07T00:00:00,1.0,0.0
2017-09-08T00:00:00,1.0,0.0
2017-09-09T00:00:00,1.0,0.0
2017-09-10T00:00:00,1.0,0.0
2017-09-11T00:00:00,1.0,0.0
2017-09-12T00:00:00,1.0,0.0
2017-09-13T00:00:00,1.0,0.0
2017-09-14T00:00:00,1.0,0.0
2017-09-15T00:00:00,1.0,0.0
2017-09-16T00:00:00,1.0,0.0
2017-09-17T00:00:00,1.0,0.0
2017-09-18T00:00:00,1.0,0.0
2017-09-19T00:00:00,1.0,0.0
2017-09-20T00:00:00,1.0,0.0
2017-09-21T00:00:00,1.0,0.0
2017-09-22T00:00:00,1.0,0.0
2017-09-23T00:00:00,1.0,0.0
2017-09-24T00:00:00,0.0,1.0
2017-09-25T00:00:00,0.0,1.0
2017-09-26T00:00:00,0.0,1.0
2017-09-27T00:00:00,0.0,1.0
2017-09-28T00:00:00,0.999,0.001
2017-09-29T00:00:00,1.0,0.0
2017-09-30T00:00:00,1.0,0.0
2017-10-01T00:00:00,1.0,0.0
2017-10-02T00:00:00,1.0,0.0
2017-10-03T00:00:00,1.0,0.0
2017-10-04T00:00:00,1.0,0.0
2017-10-05T00:00:00,1.0,0.0
2017-10-06T00:00:00,1.0,0.0
2017-10-07T00:00:00,1.0,0.0
2017-10-08T00:00:00,1.0,0.0
2017-10-09T00:00:00,1.0,0.0
2017-10-10T00:00:00,1.0,0.0
2017-10-11T00:00:00,1.0,0.0
2017-10-12T00:00:00,1.0,0.0
2017-10-13T00:00:00,1.0,0.0
2017-10-14T00:00:00,1.0,0.0
2017-10-15T00:00:00,1.0,0.0
2017-10-16T00:00:00,1.0,0.0
2017-10-17T00:00:00,1.0,0.0
2017-10-18T00:00:00,0.0,1.0
2017-10-19T00:00:00,0.323,0.677
2017-10-20T00:00:00,1.0,0.0
2017-10-21T00:00:00,1.0,0.0
2017-10-22T00:00:00,1.0,0.0
2017-10-23T00:00:00,1.0,0.0
2017-10-24T00:00:00,1.0,0.0
2017-10-25T00:00:00,1.0,0.0
2017-10-26T00:00:00,1.0,0.0
2017-10-27T00:00:00,1.0,0.0
2017-10-28T00:00:00,1.0,0.0
2017-10-29T00:00:00,0.305,0.695
2017-10-30T00:00:00,1.0,0.0
2017-10-31T00:00:00,1.0,0.0
2017-11-01T00:00:00,1.0,0.0
2017-11-02T00:00:00,1.0,0.0
2017-11-03T00:00:00,1.0,0.0
2017-11-04T00:00:00,0.83,0.17
2017-11-05T00:00:00,1.0,0.0
2017-11-06T00:00:00,1.0,0.0
2017-11-07T00:00:00,1.0,0.0
2017-11-08T00:00:00,1.0,0.0
2017-11-09T00:00:00,1.0,0.0
2017-11-10T00:00:00,1.0,0.0
2017-11-11T00:00:00,0.75,0.25
2017-11-12T00:00:00,1.0,0.0
2017-11-13T00:00:00,1.0,0.0
2017-11-14T00:00:00,1.0,0.0
2017-11-15T00:00:00,1.0,0.0
2017-11-16T00:00:00,1.0,0.0
2017-11-17T00:00:00,1.0,0.0
2017-11-18T00:00:00,1.0,0.0
2017-11-19T00:00:00,1.0,0.0
2017-11-20T00:00:00,1.0,0.0
2017-11-21T00:00:00,1.0,0.0
2017-11-22T00:00:00,1.0,0.0
2017-11-23T00:00:00,1.0,0.0
2017-11-24T00:00:00,1.0,0.0
2017-11-25T00:00:00,1.0,0.0
2017-11-26T00:00:00,1.0,0.0
2017-11-27T00:00:00,1.0,0.0
2017-11-28T00:00:00,1.0,0.0
2017-11-29T00:00:00,1.0,0.0
2017-11-30T00:00:00,1.0,0.0
2017-12-01T00:00:00,0.353,0.647
2017-12-02T00:00:00,1.0,0.0
2017-12-03T00:00:00,1.0,0.0
2017-12-04T00:00:00,1.0,0.0
2017-12-05T00:00:00,1.0,0.0
2017-12-06T00:00:00,1.0,0.0
2017-12-07T00:00:00,1.0,0.0
2017-12-08T00:00:00,1.0,0.0
2017-12-09T00:00:00,1.0,0.0
2017-12-10T00:00:00,0.46,0.54
2017-12-11T00:00:00,0.505,0.495
2017-12-12T00:00:00,1.0,0.0
2017-12-13T00:00:00,1.0,0.0
2017-12-14T00:00:00,1.0,0.0
2017-12-15T00:00:00,1.0,0.0
2017-12-16T00:00:00,1.0,0.0
2017-12-17T00:00:00,1.0,0.0
2017-12-18T00:00:00,1.0,0.0
2017-12-19T00:00:00,1.0,0.0
2017-12-20T00:00:00,1.0,0.0
2017-12-21T00:00:00,1.0,0.0
2017-12-22T00:00:00,1.0,0.0
2017-12-23T00:00:00,1.0,0.0
2017-12-24T00:00:00,1.0,0.0
2017-12-25T00:00:00,1.0,0.0
2017-12-26T00:00:00,0.498,0.502
2017-12-27T00:00:00,1.0,0.0
2017-12-28T00:00:00,1.0,0.0
2017-12-29T00:00:00,0.986,0.014
2017-12-30T00:00:00,0.999,0.001
2017-12-31T00:00:00,1.0,0.0
2018-01-01T00:00:00,1.0,0.0
2018-01-02T00:00:00,1.0,0.0
2018-01-03T00:00:00,1.0,0.0
2018-01-04T00:00:00,1.0,0.0
2018-01-05T00:00:00,1.0,0.0
2018-01-06T00:00:00,0.0,1.0
2018-01-07T00:00:00,0.0,1.0
2018-01-08T00:00:00,0.0,1.0
2018-01-09T00:00:00,0.0,1.0
2018-01-10T00:00:00,0.995,0.005
2018-01-11T00:00:00,1.0,0.0
2018-01-12T00:00:00,0.385,0.615
2018-01-13T00:00:00,0.0,1.0
2018-01-14T00:00:00,0.446,0.554
2018-01-15T00:00:00,1.0,0.0
2018-01-16T00:00:00,1.0,0.0
2018-01-17T00:00:00,1.0,0.0
2018-01-18T00:00:00,1.0,0.0
2018-01-19T00:00:00,1.0,0.0
2018-01-20T00:00:00,0.208,0.792
2018-01-21T00:00:00,0.56,0.44
2018-01-22T00:00:00,1.0,0.0
2018-01-23T00:00:00,1.0,0.0
2018-01-24T00:00:00,1.0,0.0
2018-01-25T00:00:00,1.0,0.0
2018-01-26T00:00:00,1.0,0.0
2018-01-27T00:00:00,1.0,0.0
2018-01-28T00:00:00,1.0,0.0
2018-01-29T00:00:00,1.0,0.0
2018-01-30T00:00:00,0.835,0.165
2018-01-31T00:00:00,1.0,0.0
2018-02-01T00:00:00,1.0,0.0
2018-02-02T00:00:00,1.0,0.0
2018-02-03T00:00:00,0.586,0.414
2018-02-04T00:00:00,0.0,1.0
2018-02-05T00:00:00,0.0,1.0
2018-02-06T00:00:00,0.436,0.564
2018-02-07T00:00:00,0.988,0.012
2018-02-08T00:00:00,0.986,0.014
2018-02-09T00:00:00,1.0,0.0
2018-02-10T00:00:00,1.0,0.0
2018-02-11T00:00:00,1.0,0.0
2018-02-12T00:00:00,1.0,0.0
2018-02-13T00:00:00,0.654,0.346
2018-02-14T00:00:00,1.0,0.0
2018-02-15T00:00:00,1.0,0.0
2018-02-16T00:00:00,1.0,0.0
2018-02-17T00:00:00,1.0,0.0
2018-02-18T00:00:00,1.0,0.0
2018-02-19T00:00:00,1.0,0.0
2018-02-20T00:00:00,0.821,0.179
2018-02-21T00:00:00,0.0,1.0
2018-02-22T00:00:00,0.0,1.0
2018-02-23T00:00:00,0.0,1.0
2018-02-24T00:00:00,0.0,1.0
2018-02-25T00:00:00,0.0,1.0
2018-02-26T00:00:00,0.0,1.0
2018-02-27T00:00:00,0.0,1.0
2018-02-28T00:00:00,0.0,1.0
2018-03-01T00:00:00,0.0,1.0
2018-03-02T00:00:00,0.0,1.0
2018-03-03T00:00:00,0.0,1.0
2018-03-04T00:00:00,0.117,0.883
2018-03-05T00:00:00,0.232,0.768
2018-03-06T00:00:00,1.0,0.0
2018-03-07T00:00:00,0.992,0.008
2018-03-08T00:00:00,1.0,0.0
2018-03-09T00:00:00,0.184,0.816
2018-03-10T00:00:00,0.988,0.012
2018-03-11T00:00:00,0.0,1.0
2018-03-12T00:00:00,0.773,0.226
2018-03-13T00:00:00,1.0,0.0
2018-03-14T00:00:00,0.004,0.996
2018-03-15T00:00:00,0.0,1.0
2018-03-16T00:00:00,0.453,0.547
2018-03-17T00:00:00,0.0,1.0
2018-03-18T00:00:00,0.0,1.0
2018-03-19T00:00:00,0.0,1.0
2018-03-20T00:00:00,0.0,1.0
2018-03-21T00:00:00,1.0,0.0
2018-03-22T00:00:00,1.0,0.0
2018-03-23T00:00:00,1.0,0.0
2018-03-24T00:00:00,0.0,1.0
2018-03-25T00:00:00,0.264,0.737
2018-03-26T00:00:00,1.0,0.0
